WARN  2019-04-17 22:09:10,783 [72   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
INFO  2019-04-18 00:10:56,682 [11   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/signalr-chat?enc_auth_token=wNYmO41%2F48SHNstaLVXxHCCre29BZQl1NhC6NM3R3rzpXtPQxVzH6jEzA%2FQhXFN5tu6Fk7pO53uppm1mVXMZgxbyRVz26dnepi%2FFyB6axBY%2B6gq1GL%2BuRQgoiFUCjRN2p8w6LevViwKlHyWZZJZO1DGVSjAi1m2U%2Bog9pkHw9%2FQR4Nl%2FDPnoP9JYDMpZ1zxx09u6s0GZ9%2FQ5Sjk%2BL0UfcSCbl38X8he5w9UIn%2FHvxh7ysM1CiPLsoOwtbiieSRVmrmt0JjnipAn4%2FK283F8GrGwzwgehWsqefmUnM0ckMwP9ZAdwQxWDhxv0IqNw4tDhwUYs%2F1SYdYozdNzgByhgNOBPzQDObNLlWc4vV5VMOiaBf7kwqd%2FVCFyKnub%2B7yyAKUpcOfUPHzjZOHKwKLFURUDIE9wJv%2FbkRE%2By49UaFZrN3l80ZgdLtCKzoGStJVHu%2Bi2hwrj7TNrvUP0QXdJTkmxvjUGsxN8JX3cUFHtLQnCOzdfA45DViI0CgN2egbQJwG6gv%2B2Bnu8wFmfNHsd7iRJ1U4LTLCh%2FF%2Fq4rk2DtMuwUyndnpRlsHgF7Iz3FubWU4j%2B%2B%2BVXkjAs8XsZyDZUiorU2L1MLkUIE5QeVQWIr4YfNIHkeSYtHIrhIw6%2B6buJ0l8lVMeVz8KbINIBhfLzKdCQMA0FliKrNwwqZMvNzMxeTgW10qn1YJ1AwBSGtkoP8kje%2BT%2BRreyD9fx%2BUD8lea2wQ1r65caBqekPPtqWM85njoCDOC%2FLGHWTgyDGSHNppNSmuBK8mUfZKdzroDBTh%2Fup50sSUfcRK%2B55WkGvy%2F9FuFWKk0D9%2B%2FheBjmtyLu3QcmaOOdDE4toTzggclFDi%2BksYC73h2MuzKOA8Bhtdoa8LdwmS2aiStTOI8m8O5a7&id=3csjd3JRdSF4yurt2FyZPw  
INFO  2019-04-18 00:10:56,682 [11   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-18 00:10:56,685 [11   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-04-18 00:10:56,686 [11   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-18 00:10:56,686 [11   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-04-18 00:10:56,686 [11   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-18 00:10:56,686 [11   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-04-18 00:10:56,729 [44   ] .AspNetCore.SignalR.HubConnectionContext - Completed connection handshake. Using HubProtocol 'json'.
DEBUG 2019-04-18 00:10:56,741 [44   ] Abp.AspNetCore.SignalR.Hubs.AbpCommonHub - A client is connected: {"ConnectionId":"2f-S__upNe1miOFhzaBqAw","IpAddress":"::1","TenantId":null,"UserId":1,"ConnectTime":"2019-04-18T00:10:56.7302903+07:00","Properties":{}}
DEBUG 2019-04-18 00:10:56,742 [44   ] Abp.AspNetCore.SignalR.Hubs.AbpCommonHub - A client is registered: 2f-S__upNe1miOFhzaBqAw
INFO  2019-04-18 00:10:56,752 [44   ] .AspNetCore.SignalR.HubConnectionContext - Completed connection handshake. Using HubProtocol 'json'.
DEBUG 2019-04-18 00:10:56,766 [44   ] AbpZeroTemplate.Web.Chat.SignalR.ChatHub - A client is connected: {"ConnectionId":"3csjd3JRdSF4yurt2FyZPw","IpAddress":"::1","TenantId":null,"UserId":1,"ConnectTime":"2019-04-18T00:10:56.7584124+07:00","Properties":{}}
DEBUG 2019-04-18 00:13:11,887 [82   ] Abp.AspNetCore.SignalR.Hubs.AbpCommonHub - A client is disconnected: 2f-S__upNe1miOFhzaBqAw
INFO  2019-04-18 00:13:11,887 [82   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 135242.3695ms 101 
DEBUG 2019-04-18 00:13:11,896 [49   ] AbpZeroTemplate.Web.Chat.SignalR.ChatHub - A client is disconnected: 3csjd3JRdSF4yurt2FyZPw
INFO  2019-04-18 00:13:12,065 [49   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 135383.7441ms 101 
INFO  2019-04-18 00:13:16,356 [49   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/AbpUserConfiguration/GetAll  
INFO  2019-04-18 00:13:16,356 [49   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-18 00:13:16,356 [49   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.1744ms 204 
INFO  2019-04-18 00:13:16,410 [72   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/AbpUserConfiguration/GetAll application/json 
INFO  2019-04-18 00:13:16,410 [72   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-18 00:13:16,410 [72   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-04-18 00:13:16,411 [72   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-18 00:13:16,411 [72   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-04-18 00:13:16,411 [72   ] calization.RequestLocalizationMiddleware - AbpLocalizationHeaderRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-18 00:13:16,411 [72   ] calization.RequestLocalizationMiddleware - AbpLocalizationHeaderRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-04-18 00:13:16,411 [72   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-18 00:13:16,411 [72   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-04-18 00:13:16,417 [72   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetAll", controller = "AbpUserConfiguration", area = ""}. Executing action Abp.AspNetCore.Mvc.Controllers.AbpUserConfigurationController.GetAll (Abp.AspNetCore)
INFO  2019-04-18 00:13:16,417 [72   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-18 00:13:16,420 [72   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method Abp.AspNetCore.Mvc.Controllers.AbpUserConfigurationController.GetAll (Abp.AspNetCore) - Validation state: Valid
INFO  2019-04-18 00:13:16,449 [72   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method Abp.AspNetCore.Mvc.Controllers.AbpUserConfigurationController.GetAll (Abp.AspNetCore), returned result Microsoft.AspNetCore.Mvc.JsonResult in 28.1455ms.
INFO  2019-04-18 00:13:16,454 [72   ] matters.Json.Internal.JsonResultExecutor - Executing JsonResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-04-18 00:13:16,455 [72   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action Abp.AspNetCore.Mvc.Controllers.AbpUserConfigurationController.GetAll (Abp.AspNetCore) in 38.2817ms
INFO  2019-04-18 00:13:16,455 [72   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 45.669ms 200 application/json; charset=utf-8
INFO  2019-04-18 00:13:16,528 [53   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/api/services/app/Session/GetCurrentLoginInformations  
INFO  2019-04-18 00:13:16,529 [53   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-18 00:13:16,529 [53   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.1804ms 204 
INFO  2019-04-18 00:13:16,545 [72   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/api/services/app/Session/GetCurrentLoginInformations application/json 
INFO  2019-04-18 00:13:16,545 [72   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-18 00:13:16,546 [72   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-04-18 00:13:16,546 [72   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-18 00:13:16,546 [72   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-04-18 00:13:16,546 [72   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-18 00:13:16,546 [72   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-04-18 00:13:16,552 [72   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetCurrentLoginInformations", controller = "Session"}. Executing action GSoft.AbpZeroTemplate.Sessions.SessionAppService.GetCurrentLoginInformations (GSoft.AbpZeroTemplate.Application)
INFO  2019-04-18 00:13:16,552 [72   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-18 00:13:16,558 [72   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GSoft.AbpZeroTemplate.Sessions.SessionAppService.GetCurrentLoginInformations (GSoft.AbpZeroTemplate.Application) - Validation state: Valid
INFO  2019-04-18 00:13:16,562 [72   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method GSoft.AbpZeroTemplate.Sessions.SessionAppService.GetCurrentLoginInformations (GSoft.AbpZeroTemplate.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 4.5399ms.
INFO  2019-04-18 00:13:16,563 [72   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-04-18 00:13:16,563 [72   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action GSoft.AbpZeroTemplate.Sessions.SessionAppService.GetCurrentLoginInformations (GSoft.AbpZeroTemplate.Application) in 11.2981ms
INFO  2019-04-18 00:13:16,563 [72   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 17.9545ms 200 application/json; charset=utf-8
INFO  2019-04-18 00:13:20,990 [54   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/api/services/app/Session/GetCurrentLoginInformations application/json 
INFO  2019-04-18 00:13:20,991 [54   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-18 00:13:20,991 [54   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-04-18 00:13:20,991 [54   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-18 00:13:20,991 [54   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-04-18 00:13:20,992 [54   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-18 00:13:20,992 [54   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-04-18 00:13:20,996 [54   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetCurrentLoginInformations", controller = "Session"}. Executing action GSoft.AbpZeroTemplate.Sessions.SessionAppService.GetCurrentLoginInformations (GSoft.AbpZeroTemplate.Application)
INFO  2019-04-18 00:13:20,996 [54   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-18 00:13:20,998 [49   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/api/services/app/Profile/GetProfilePicture  
INFO  2019-04-18 00:13:20,998 [49   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-18 00:13:20,999 [49   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.2108ms 204 
INFO  2019-04-18 00:13:21,005 [53   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/api/services/app/UserLink/GetRecentlyUsedLinkedUsers  
INFO  2019-04-18 00:13:21,005 [53   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-18 00:13:21,005 [53   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.2014ms 204 
INFO  2019-04-18 00:13:21,005 [54   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GSoft.AbpZeroTemplate.Sessions.SessionAppService.GetCurrentLoginInformations (GSoft.AbpZeroTemplate.Application) - Validation state: Valid
INFO  2019-04-18 00:13:21,011 [53   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method GSoft.AbpZeroTemplate.Sessions.SessionAppService.GetCurrentLoginInformations (GSoft.AbpZeroTemplate.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 6.1594ms.
INFO  2019-04-18 00:13:21,012 [53   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-04-18 00:13:21,013 [53   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action GSoft.AbpZeroTemplate.Sessions.SessionAppService.GetCurrentLoginInformations (GSoft.AbpZeroTemplate.Application) in 17.0552ms
INFO  2019-04-18 00:13:21,013 [53   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 22.4457ms 200 application/json; charset=utf-8
INFO  2019-04-18 00:13:21,028 [53   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/api/services/app/Notification/GetUserNotifications?MaxResultCount=3&SkipCount=0  
INFO  2019-04-18 00:13:21,028 [53   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-18 00:13:21,028 [53   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.1727ms 204 
INFO  2019-04-18 00:13:21,149 [53   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/api/services/app/UserLink/GetLinkedUsers?MaxResultCount=10&SkipCount=0  
INFO  2019-04-18 00:13:21,149 [53   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-18 00:13:21,149 [53   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.1932ms 204 
INFO  2019-04-18 00:13:21,568 [53   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/api/services/app/Profile/GetProfilePicture  
INFO  2019-04-18 00:13:21,568 [53   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-18 00:13:21,568 [53   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.1894ms 204 
INFO  2019-04-18 00:13:22,256 [53   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/api/services/app/Chat/GetUserChatFriendsWithSettings  
INFO  2019-04-18 00:13:22,256 [53   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-18 00:13:22,256 [53   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.2001ms 204 
INFO  2019-04-18 00:13:22,263 [8    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/signalr/negotiate?enc_auth_token=wNYmO41%2F48SHNstaLVXxHCCre29BZQl1NhC6NM3R3rzpXtPQxVzH6jEzA%2FQhXFN5tu6Fk7pO53uppm1mVXMZgxbyRVz26dnepi%2FFyB6axBY%2B6gq1GL%2BuRQgoiFUCjRN2p8w6LevViwKlHyWZZJZO1DGVSjAi1m2U%2Bog9pkHw9%2FQR4Nl%2FDPnoP9JYDMpZ1zxx09u6s0GZ9%2FQ5Sjk%2BL0UfcSCbl38X8he5w9UIn%2FHvxh7ysM1CiPLsoOwtbiieSRVmrmt0JjnipAn4%2FK283F8GrGwzwgehWsqefmUnM0ckMwP9ZAdwQxWDhxv0IqNw4tDhwUYs%2F1SYdYozdNzgByhgNOBPzQDObNLlWc4vV5VMOiaBf7kwqd%2FVCFyKnub%2B7yyAKUpcOfUPHzjZOHKwKLFURUDIE9wJv%2FbkRE%2By49UaFZrN3l80ZgdLtCKzoGStJVHu%2Bi2hwrj7TNrvUP0QXdJTkmxvjUGsxN8JX3cUFHtLQnCOzdfA45DViI0CgN2egbQJwG6gv%2B2Bnu8wFmfNHsd7iRJ1U4LTLCh%2FF%2Fq4rk2DtMuwUyndnpRlsHgF7Iz3FubWU4j%2B%2B%2BVXkjAs8XsZyDZUiorU2L1MLkUIE5QeVQWIr4YfNIHkeSYtHIrhIw6%2B6buJ0l8lVMeVz8KbINIBhfLzKdCQMA0FliKrNwwqZMvNzMxeTgW10qn1YJ1AwBSGtkoP8kje%2BT%2BRreyD9fx%2BUD8lea2wQ1r65caBqekPPtqWM85njoCDOC%2FLGHWTgyDGSHNppNSmuBK8mUfZKdzroDBTh%2Fup50sSUfcRK%2B55WkGvy%2F9FuFWKk0D9%2B%2FheBjmtyLu3QcmaOOdDE4toTzggclFDi%2BksYC73h2MuzKOA8Bhtdoa8LdwmS2aiStTOI8m8O5a7  
INFO  2019-04-18 00:13:22,263 [8    ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-18 00:13:22,263 [8    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.1864ms 204 
INFO  2019-04-18 00:13:22,267 [8    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/signalr-chat/negotiate?enc_auth_token=wNYmO41%2F48SHNstaLVXxHCCre29BZQl1NhC6NM3R3rzpXtPQxVzH6jEzA%2FQhXFN5tu6Fk7pO53uppm1mVXMZgxbyRVz26dnepi%2FFyB6axBY%2B6gq1GL%2BuRQgoiFUCjRN2p8w6LevViwKlHyWZZJZO1DGVSjAi1m2U%2Bog9pkHw9%2FQR4Nl%2FDPnoP9JYDMpZ1zxx09u6s0GZ9%2FQ5Sjk%2BL0UfcSCbl38X8he5w9UIn%2FHvxh7ysM1CiPLsoOwtbiieSRVmrmt0JjnipAn4%2FK283F8GrGwzwgehWsqefmUnM0ckMwP9ZAdwQxWDhxv0IqNw4tDhwUYs%2F1SYdYozdNzgByhgNOBPzQDObNLlWc4vV5VMOiaBf7kwqd%2FVCFyKnub%2B7yyAKUpcOfUPHzjZOHKwKLFURUDIE9wJv%2FbkRE%2By49UaFZrN3l80ZgdLtCKzoGStJVHu%2Bi2hwrj7TNrvUP0QXdJTkmxvjUGsxN8JX3cUFHtLQnCOzdfA45DViI0CgN2egbQJwG6gv%2B2Bnu8wFmfNHsd7iRJ1U4LTLCh%2FF%2Fq4rk2DtMuwUyndnpRlsHgF7Iz3FubWU4j%2B%2B%2BVXkjAs8XsZyDZUiorU2L1MLkUIE5QeVQWIr4YfNIHkeSYtHIrhIw6%2B6buJ0l8lVMeVz8KbINIBhfLzKdCQMA0FliKrNwwqZMvNzMxeTgW10qn1YJ1AwBSGtkoP8kje%2BT%2BRreyD9fx%2BUD8lea2wQ1r65caBqekPPtqWM85njoCDOC%2FLGHWTgyDGSHNppNSmuBK8mUfZKdzroDBTh%2Fup50sSUfcRK%2B55WkGvy%2F9FuFWKk0D9%2B%2FheBjmtyLu3QcmaOOdDE4toTzggclFDi%2BksYC73h2MuzKOA8Bhtdoa8LdwmS2aiStTOI8m8O5a7  
INFO  2019-04-18 00:13:22,267 [8    ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-18 00:13:22,267 [8    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.1753ms 204 
INFO  2019-04-18 00:13:22,293 [54   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/api/services/app/Profile/GetProfilePicture application/json 
INFO  2019-04-18 00:13:22,293 [54   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-18 00:13:22,293 [54   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-04-18 00:13:22,293 [54   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-18 00:13:22,293 [54   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-04-18 00:13:22,293 [54   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-04-18 00:13:22,293 [54   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-04-18 00:13:22,298 [54   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetProfilePicture", controller = "Profile"}. Executing action GSoft.AbpZeroTemplate.Authorization.Users.Profile.ProfileAppService.GetProfilePicture (GSoft.AbpZeroTemplate.Application)
INFO  2019-04-18 00:13:22,298 [54   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-04-18 00:13:22,307 [54   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GSoft.AbpZeroTemplate.Authorization.Users.Profile.ProfileAppService.GetProfilePicture (GSoft.AbpZeroTemplate.Application) - Validation state: Valid
INFO  2019-04-18 00:13:22,313 [54   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method GSoft.AbpZeroTemplate.Authorization.Users.Profile.ProfileAppService.GetProfilePicture (GSoft.AbpZeroTemplate.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 5.6766ms.
INFO  2019-04-18 00:13:22,314 [54   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-04-18 00:13:22,314 [54   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action GSoft.AbpZeroTemplate.Authorization.Users.Profile.ProfileAppService.GetProfilePicture (GSoft.AbpZeroTemplate.Application) in 16.5381ms
INFO  2019-04-18 00:13:22,314 [54   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 21.9082ms 200 application/json; charset=utf-8
INFO  2019-04-18 00:13:22,338 [49   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/api/services/app/UserLink/GetRecentlyUsedLinkedUsers application/json 
